NAME=Cool Muse,HARDWARE=INTERAXON-MUSE,FS=220,#CH=4,DATA=ffffi,PRESET=14,OSCPORT=5000,FILE=log20141210_195303.csv
A1,FP1,FP2,A2,STATUS
503.364,819.200,697.472,695.827,0.000
556.003,720.501,697.472,774.786,0.000
634.962,713.921,750.111,827.425,0.000
661.282,825.780,750.111,827.425,0.000
503.364,838.940,829.070,722.146,0.000
556.003,819.200,776.431,695.827,0.000
556.003,687.602,592.193,774.786,0.000
634.962,694.182,697.472,774.786,0.000
529.684,792.881,723.791,748.466,0.000
661.282,845.520,776.431,827.425,0.000
477.044,713.921,618.513,748.466,0.000
424.405,819.200,618.513,695.827,0.000
503.364,845.520,671.152,827.425,0.000
582.323,687.602,697.472,906.384,0.000
582.323,766.561,565.873,906.384,0.000
424.405,845.520,697.472,801.105,0.000
424.405,766.561,539.554,774.786,0.000
424.405,740.241,539.554,906.384,0.000
529.684,740.241,618.513,906.384,0.000
398.085,845.520,671.152,880.064,0.000
503.364,871.840,671.152,906.384,0.000
345.446,792.881,565.873,880.064,0.000
345.446,792.881,565.873,801.105,0.000
398.085,792.881,618.513,959.024,0.000
477.044,766.561,671.152,959.024,0.000
477.044,924.479,671.152,932.704,0.000
345.446,871.840,644.832,840.585,0.000
371.766,806.040,513.234,801.105,0.000
371.766,766.561,513.234,932.704,0.000
477.044,766.561,565.873,972.183,0.000
292.806,832.360,592.193,906.384,0.000
398.085,911.319,592.193,919.544,0.000
266.487,779.721,539.554,880.064,0.000
266.487,779.721,486.914,801.105,0.000
292.806,740.241,513.234,932.704,0.000
398.085,740.241,592.193,972.183,0.000
371.766,766.561,460.594,932.704,0.000
292.806,845.520,592.193,840.585,0.000
319.126,740.241,486.914,840.585,0.000
345.446,740.241,460.594,959.024,0.000
424.405,740.241,592.193,998.503,0.000
266.487,779.721,565.873,906.384,0.000
345.446,858.680,565.873,932.704,0.000
266.487,700.762,381.635,932.704,0.000
266.487,727.081,407.955,853.745,0.000
292.806,806.040,539.554,985.343,0.000
371.766,727.081,539.554,1011.663,0.000
319.126,858.680,434.275,932.704,0.000
266.487,832.360,434.275,880.064,0.000
319.126,753.401,355.316,880.064,0.000
345.446,700.762,302.676,985.343,0.000
450.725,753.401,381.635,1037.983,0.000
292.806,884.999,486.914,959.024,0.000
345.446,884.999,434.275,959.024,0.000
266.487,753.401,328.996,985.343,0.000
292.806,753.401,355.316,932.704,0.000
266.487,832.360,460.594,1011.663,0.000
398.085,806.040,486.914,1064.302,0.000
266.487,779.721,381.635,945.864,0.000
213.847,858.680,381.635,919.544,0.000
266.487,674.442,355.316,919.544,0.000
319.126,674.442,355.316,1011.663,0.000
398.085,727.081,328.996,1077.462,0.000
213.847,779.721,486.914,945.864,0.000
266.487,806.040,381.635,945.864,0.000
240.167,648.122,328.996,972.183,0.000
266.487,648.122,381.635,945.864,0.000
240.167,727.081,513.234,985.343,0.000
345.446,727.081,513.234,1090.622,0.000
187.528,727.081,328.996,945.864,0.000
187.528,753.401,381.635,906.384,0.000
266.487,621.803,328.996,945.864,0.000
319.126,595.483,381.635,1051.142,0.000
398.085,674.442,407.955,1090.622,0.000
213.847,753.401,434.275,985.343,0.000
240.167,753.401,302.676,959.024,0.000
213.847,648.122,355.316,1037.983,0.000
266.487,595.483,355.316,1011.663,0.000
213.847,621.803,355.316,1037.983,0.000
319.126,674.442,460.594,1116.942,0.000
134.888,621.803,328.996,1011.663,0.000
134.888,727.081,328.996,959.024,0.000
187.528,674.442,328.996,985.343,0.000
240.167,569.163,328.996,1064.302,0.000
319.126,700.762,328.996,1090.622,0.000
134.888,700.762,407.955,985.343,0.000
161.208,727.081,276.357,959.024,0.000
161.208,569.163,197.398,1037.983,0.000
213.847,569.163,250.037,1037.983,0.000
108.569,700.762,486.914,1037.983,0.000
240.167,700.762,407.955,1169.581,0.000
29.610,569.163,144.758,1011.663,0.000
29.610,674.442,223.717,1011.663,0.000
108.569,569.163,223.717,1090.622,0.000
187.528,542.844,276.357,1143.261,0.000
240.167,648.122,197.398,1143.261,0.000
82.249,727.081,276.357,1037.983,0.000
108.569,674.442,118.439,1011.663,0.000
108.569,595.483,92.119,1116.942,0.000
161.208,595.483,171.078,1116.942,0.000
82.249,700.762,197.398,1090.622,0.000
187.528,727.081,223.717,1169.581,0.000
29.610,674.442,144.758,1090.622,0.000
3.290,674.442,92.119,1037.983,0.000
82.249,674.442,144.758,1143.261,0.000
161.208,516.524,171.078,1169.581,0.000
886.644,796.170,697.472,914.609,0.000
702.407,901.449,881.709,809.330,0.000
728.726,796.170,697.472,756.691,0.000
728.726,769.851,697.472,914.609,0.000
834.005,717.211,776.431,914.609,0.000
676.087,769.851,776.431,888.289,0.000
781.366,822.490,802.750,914.609,0.000
623.448,690.892,618.513,861.970,0.000
623.448,717.211,644.832,783.011,0.000
676.087,638.252,671.152,914.609,0.000
755.046,638.252,750.111,940.929,0.000
755.046,743.531,671.152,940.929,0.000
623.448,743.531,723.791,835.650,0.000
649.767,690.892,565.873,809.330,0.000
676.087,638.252,539.554,914.609,0.000
781.366,638.252,618.513,940.929,0.000
649.767,690.892,644.832,888.289,0.000
755.046,769.851,671.152,940.929,0.000
597.128,638.252,592.193,914.609,0.000
570.808,638.252,539.554,835.650,0.000
623.448,638.252,565.873,993.568,0.000
702.407,585.613,644.832,1046.208,0.000
676.087,664.572,565.873,1019.888,0.000
597.128,717.211,644.832,940.929,0.000
623.448,611.933,539.554,940.929,0.000
649.767,611.933,565.873,1046.208,0.000
728.726,585.613,697.472,1072.527,0.000
597.128,585.613,592.193,993.568,0.000
649.767,717.211,644.832,993.568,0.000
544.488,532.974,434.275,993.568,0.000
544.488,611.933,513.234,914.609,0.000
544.488,611.933,644.832,1072.527,0.000
649.767,559.293,644.832,1072.527,0.000
597.128,625.093,644.832,1019.888,0.000
518.169,664.572,618.513,967.248,0.000
570.808,532.974,513.234,967.248,0.000
570.808,532.974,513.234,1072.527,0.000
676.087,546.133,592.193,1125.167,0.000
518.169,704.052,723.791,1046.208,0.000
597.128,690.892,644.832,1046.208,0.000
518.169,572.453,539.554,1046.208,0.000
544.488,559.293,539.554,1019.888,0.000
544.488,625.093,644.832,1098.847,0.000
676.087,598.773,697.472,1151.486,0.000
570.808,598.773,539.554,1072.527,0.000
518.169,730.371,592.193,1019.888,0.000
570.808,572.453,565.873,1019.888,0.000
623.448,546.133,539.554,1125.167,0.000
702.407,611.933,486.914,1151.486,0.000
544.488,585.613,644.832,1006.728,0.000
597.128,690.892,539.554,1019.888,0.000
570.808,506.654,513.234,1046.208,0.000
597.128,506.654,565.873,1006.728,0.000
597.128,585.613,592.193,1046.208,0.000
702.407,532.974,644.832,1164.646,0.000
570.808,585.613,592.193,1019.888,0.000
544.488,585.613,565.873,980.408,0.000
597.128,480.334,539.554,1019.888,0.000
649.767,427.695,539.554,1112.007,0.000
728.726,506.654,592.193,1151.486,0.000
544.488,559.293,644.832,1019.888,0.000
570.808,559.293,539.554,993.568,0.000
544.488,480.334,592.193,1046.208,0.000
597.128,401.375,539.554,1033.048,0.000
544.488,454.015,565.873,1085.687,0.000
649.767,480.334,644.832,1138.326,0.000
465.529,375.056,407.955,980.408,0.000
439.210,559.293,539.554,927.769,0.000
491.849,467.174,592.193,954.089,0.000
570.808,348.736,539.554,1006.728,0.000
623.448,493.494,539.554,1033.048,0.000
412.890,493.494,644.832,901.449,0.000
439.210,532.974,486.914,875.130,0.000
439.210,375.056,460.594,927.769,0.000
491.849,388.215,513.234,927.769,0.000
412.890,506.654,618.513,927.769,0.000
544.488,506.654,644.832,1033.048,0.000
360.251,493.494,539.554,875.130,0.000
360.251,519.814,539.554,848.810,0.000
439.210,401.375,539.554,927.769,0.000
491.849,388.215,592.193,1006.728,0.000
544.488,493.494,565.873,1006.728,0.000
360.251,598.773,723.791,848.810,0.000
360.251,598.773,644.832,822.490,0.000
386.570,467.174,460.594,927.769,0.000
439.210,467.174,592.193,927.769,0.000
333.931,572.453,592.193,927.769,0.000
465.529,598.773,644.832,980.408,0.000
281.292,519.814,539.554,901.449,0.000
254.972,572.453,513.234,848.810,0.000
307.611,519.814,644.832,954.089,0.000
360.251,440.855,592.193,980.408,0.000
386.570,519.814,460.594,980.408,0.000
228.652,651.412,644.832,875.130,0.000
254.972,572.453,486.914,822.490,0.000
254.972,519.814,486.914,927.769,0.000
360.251,519.814,592.193,927.769,0.000
202.333,598.773,592.193,901.449,0.000
333.931,651.412,644.832,954.089,0.000
176.013,493.494,539.554,875.130,0.000
149.693,519.814,539.554,822.490,0.000
202.333,440.855,539.554,954.089,0.000
307.611,414.535,644.832,980.408,0.000
307.611,519.814,565.873,980.408,0.000
176.013,519.814,644.832,875.130,0.000
202.333,467.174,513.234,848.810,0.000
228.652,414.535,513.234,954.089,0.000
307.611,414.535,592.193,980.408,0.000
202.333,519.814,592.193,927.769,0.000
281.292,546.133,618.513,954.089,0.000
149.693,467.174,592.193,927.769,0.000
123.374,467.174,539.554,848.810,0.000
202.333,467.174,592.193,980.408,0.000
281.292,388.215,671.152,1033.048,0.000
254.972,467.174,592.193,993.568,0.000
123.374,546.133,671.152,914.609,0.000
149.693,440.855,618.513,875.130,0.000
176.013,414.535,592.193,1006.728,0.000
254.972,388.215,723.791,1033.048,0.000
70.734,388.215,618.513,980.408,0.000
149.693,493.494,671.152,980.408,0.000
44.414,335.576,486.914,980.408,0.000
44.414,361.896,565.873,875.130,0.000
44.414,361.896,644.832,1033.048,0.000
123.374,361.896,697.472,1059.367,0.000
97.054,414.535,539.554,993.568,0.000
18.095,440.855,644.832,914.609,0.000
44.414,335.576,539.554,901.449,0.000
70.734,309.256,513.234,993.568,0.000
914.609,787.946,751.756,927.769,0.000
730.371,919.544,909.674,822.490,0.000
809.330,919.544,857.035,822.490,0.000
730.371,814.265,778.076,822.490,0.000
730.371,814.265,804.395,769.851,0.000
730.371,840.585,883.354,848.810,0.000
835.650,840.585,935.994,901.449,0.000
756.691,840.585,857.035,822.490,0.000
730.371,945.864,857.035,769.851,0.000
783.011,814.265,857.035,769.851,0.000
809.330,787.946,778.076,875.130,0.000
888.289,814.265,909.674,901.449,0.000
730.371,866.905,883.354,796.170,0.000
756.691,919.544,857.035,796.170,0.000
730.371,761.626,751.756,822.490,0.000
730.371,761.626,804.395,769.851,0.000
730.371,814.265,909.674,848.810,0.000
835.650,814.265,962.313,927.769,0.000
677.732,866.905,830.715,783.011,0.000
651.412,814.265,830.715,743.531,0.000
704.052,682.667,804.395,756.691,0.000
756.691,682.667,804.395,848.810,0.000
835.650,735.306,804.395,888.289,0.000
651.412,840.585,909.674,769.851,0.000
704.052,840.585,804.395,743.531,0.000
677.732,708.987,751.756,783.011,0.000
730.371,708.987,804.395,769.851,0.000
677.732,787.946,857.035,809.330,0.000
783.011,787.946,909.674,888.289,0.000
625.093,735.306,751.756,730.371,0.000
625.093,840.585,778.076,717.211,0.000
704.052,708.987,778.076,756.691,0.000
756.691,682.667,778.076,835.650,0.000
809.330,761.626,751.756,914.609,0.000
625.093,840.585,883.354,783.011,0.000
651.412,840.585,751.756,783.011,0.000
651.412,708.987,751.756,835.650,0.000
704.052,682.667,804.395,835.650,0.000
625.093,761.626,857.035,835.650,0.000
756.691,761.626,909.674,940.929,0.000
572.453,708.987,857.035,783.011,0.000
546.133,787.946,804.395,756.691,0.000
625.093,682.667,804.395,835.650,0.000
677.732,656.347,830.715,914.609,0.000
730.371,735.306,778.076,914.609,0.000
546.133,787.946,935.994,809.330,0.000
572.453,787.946,778.076,783.011,0.000
598.773,708.987,804.395,888.289,0.000
651.412,656.347,804.395,888.289,0.000
546.133,708.987,804.395,888.289,0.000
677.732,761.626,883.354,940.929,0.000
519.814,630.027,620.158,809.330,0.000
519.814,761.626,725.436,730.371,0.000
572.453,708.987,778.076,809.330,0.000
625.093,630.027,778.076,835.650,0.000
677.732,787.946,778.076,835.650,0.000
519.814,761.626,830.715,730.371,0.000
546.133,761.626,672.797,677.732,0.000
546.133,630.027,593.838,756.691,0.000
625.093,656.347,646.477,783.011,0.000
519.814,787.946,778.076,756.691,0.000
651.412,787.946,778.076,809.330,0.000
493.494,708.987,646.477,704.052,0.000
493.494,735.306,646.477,651.412,0.000
572.453,682.667,672.797,756.691,0.000
651.412,630.027,725.436,835.650,0.000
651.412,735.306,699.117,835.650,0.000
493.494,761.626,751.756,730.371,0.000
493.494,682.667,725.436,704.052,0.000
519.814,603.708,514.879,861.970,0.000
598.773,603.708,620.158,861.970,0.000
493.494,708.987,672.797,809.330,0.000
598.773,735.306,672.797,835.650,0.000
493.494,603.708,567.518,809.330,0.000
440.855,630.027,567.518,730.371,0.000
519.814,708.987,646.477,888.289,0.000
598.773,551.068,646.477,914.609,0.000
598.773,577.388,541.199,888.289,0.000
493.494,656.347,620.158,809.330,0.000
519.814,551.068,462.239,783.011,0.000
546.133,577.388,462.239,914.609,0.000
651.412,574.098,514.879,967.248,0.000
467.174,708.987,620.158,914.609,0.000
546.133,695.827,593.838,914.609,0.000
388.215,544.488,514.879,914.609,0.000
388.215,570.808,514.879,835.650,0.000
388.215,557.648,541.199,967.248,0.000
493.494,560.938,620.158,993.568,0.000
440.855,616.868,541.199,940.929,0.000
361.896,646.477,593.838,861.970,0.000
388.215,511.589,514.879,861.970,0.000
414.535,537.909,488.559,967.248,0.000
493.494,557.648,567.518,1019.888,0.000
361.896,626.737,593.838,914.609,0.000
414.535,689.247,593.838,914.609,0.000
335.576,544.488,541.199,914.609,0.000
335.576,551.068,541.199,835.650,0.000
361.896,590.548,620.158,967.248,0.000
440.855,577.388,672.797,1019.888,0.000
361.896,577.388,514.879,940.929,0.000
309.256,708.987,593.838,888.289,0.000
361.896,577.388,541.199,888.289,0.000
414.535,564.228,514.879,993.568,0.000
493.494,603.708,672.797,1019.888,0.000
335.576,656.347,646.477,914.609,0.000
388.215,682.667,620.158,914.609,0.000
361.896,551.068,541.199,940.929,0.000
361.896,551.068,567.518,888.289,0.000
361.896,551.068,620.158,993.568,0.000
467.174,590.548,699.117,1046.208,0.000
335.576,590.548,541.199,940.929,0.000
309.256,656.347,593.838,914.609,0.000
361.896,524.749,541.199,914.609,0.000
388.215,472.109,541.199,1006.728,0.000
493.494,551.068,593.838,1059.367,0.000
309.256,577.388,646.477,940.929,0.000
335.576,630.027,541.199,927.769,0.000
309.256,445.790,435.920,954.089,0.000
335.576,445.790,488.559,940.929,0.000
309.256,498.429,567.518,980.408,0.000
414.535,524.749,646.477,1072.527,0.000
256.617,472.109,488.559,927.769,0.000
256.617,603.708,514.879,901.449,0.000
335.576,498.429,646.477,940.929,0.000
388.215,393.150,514.879,1033.048,0.000
467.174,498.429,514.879,1072.527,0.000
309.256,524.749,593.838,927.769,0.000
335.576,551.068,435.920,914.609,0.000
335.576,445.790,462.239,980.408,0.000
827.425,758.336,814.265,830.715,0.000
748.466,942.574,893.224,830.715,0.000
880.064,889.934,919.544,909.674,0.000
669.507,837.295,761.626,751.756,0.000
643.187,916.254,761.626,725.436,0.000
722.146,784.656,761.626,778.076,0.000
774.786,784.656,801.105,857.035,0.000
827.425,863.615,787.946,857.035,0.000
643.187,942.574,880.064,751.756,0.000
669.507,916.254,735.306,699.117,0.000
669.507,758.336,590.548,778.076,0.000
748.466,784.656,630.027,778.076,0.000
669.507,863.615,801.105,778.076,0.000
774.786,916.254,827.425,857.035,0.000
590.548,837.295,695.827,725.436,0.000
590.548,863.615,695.827,699.117,0.000
643.187,837.295,708.987,778.076,0.000
695.827,758.336,761.626,804.395,0.000
748.466,916.254,682.667,830.715,0.000
564.228,942.574,761.626,725.436,0.000
590.548,916.254,630.027,699.117,0.000
590.548,889.934,630.027,778.076,0.000
669.507,863.615,735.306,778.076,0.000
564.228,889.934,682.667,751.756,0.000
669.507,995.213,761.626,830.715,0.000
485.269,942.574,656.347,725.436,0.000
432.630,942.574,656.347,646.477,0.000
511.589,889.934,682.667,751.756,0.000
590.548,837.295,708.987,804.395,0.000
590.548,942.574,630.027,804.395,0.000
432.630,1021.533,735.306,699.117,0.000
458.950,968.893,577.388,672.797,0.000
485.269,863.615,551.068,804.395,0.000
564.228,863.615,577.388,830.715,0.000
406.310,916.254,656.347,804.395,0.000
511.589,1021.533,682.667,830.715,0.000
379.990,942.574,630.027,778.076,0.000
353.671,942.574,577.388,699.117,0.000
406.310,889.934,577.388,857.035,0.000
485.269,863.615,656.347,857.035,0.000
485.269,916.254,577.388,857.035,0.000
379.990,1047.853,708.987,778.076,0.000
406.310,942.574,603.708,751.756,0.000
406.310,942.574,603.708,857.035,0.000
511.589,916.254,708.987,883.354,0.000
379.990,916.254,630.027,830.715,0.000
458.950,1047.853,682.667,830.715,0.000
327.351,942.574,551.068,778.076,0.000
327.351,942.574,551.068,725.436,0.000
379.990,968.893,656.347,830.715,0.000
458.950,889.934,656.347,883.354,0.000
432.630,942.574,498.429,857.035,0.000
327.351,1047.853,682.667,778.076,0.000
327.351,916.254,551.068,778.076,0.000
353.671,863.615,524.749,883.354,0.000
432.630,889.934,577.388,909.674,0.000
301.031,968.893,682.667,804.395,0.000
353.671,1021.533,682.667,804.395,0.000
274.712,889.934,682.667,804.395,0.000
274.712,889.934,630.027,725.436,0.000
301.031,916.254,630.027,857.035,0.000
406.310,889.934,708.987,883.354,0.000
327.351,889.934,551.068,804.395,0.000
248.392,1047.853,682.667,751.756,0.000
301.031,916.254,603.708,751.756,0.000
327.351,863.615,551.068,857.035,0.000
406.310,889.934,682.667,883.354,0.000
222.072,968.893,787.946,804.395,0.000
274.712,968.893,735.306,804.395,0.000
222.072,837.295,656.347,830.715,0.000
248.392,837.295,656.347,778.076,0.000
248.392,889.934,735.306,857.035,0.000
327.351,889.934,787.946,909.674,0.000
248.392,942.574,682.667,804.395,0.000
222.072,968.893,708.987,778.076,0.000
274.712,837.295,656.347,778.076,0.000
301.031,837.295,656.347,857.035,0.000
379.990,889.934,656.347,909.674,0.000
222.072,916.254,787.946,778.076,0.000
248.392,968.893,708.987,778.076,0.000
222.072,889.934,761.626,804.395,0.000
248.392,810.975,708.987,778.076,0.000
222.072,810.975,708.987,817.555,0.000
327.351,863.615,840.585,922.834,0.000
143.113,758.336,630.027,778.076,0.000
90.474,968.893,761.626,738.596,0.000
143.113,837.295,735.306,778.076,0.000
195.753,810.975,735.306,883.354,0.000
248.392,889.934,787.946,922.834,0.000
64.154,916.254,866.905,791.236,0.000
90.474,942.574,735.306,764.916,0.000
90.474,810.975,708.987,830.715,0.000
116.794,810.975,761.626,804.395,0.000
64.154,916.254,866.905,857.035,0.000
195.753,916.254,893.224,922.834,0.000
11.515,889.934,761.626,791.236,0.000
11.515,968.893,761.626,751.756,0.000
90.474,810.975,735.306,791.236,0.000
116.794,784.656,735.306,870.195,0.000
195.753,863.615,735.306,896.514,0.000
11.515,942.574,866.905,764.916,0.000
11.515,889.934,787.946,725.436,0.000
11.515,679.377,603.708,791.236,0.000
90.474,705.697,682.667,791.236,0.000
37.835,705.697,735.306,791.236,0.000
143.113,810.975,814.265,896.514,0.000
0.000,705.697,630.027,725.436,0.000
0.000,784.656,682.667,712.276,0.000
78.959,732.016,787.946,791.236,0.000
131.598,600.418,735.306,857.035,0.000
184.238,679.377,630.027,870.195,0.000
26.320,784.656,787.946,738.596,0.000
26.320,758.336,630.027,712.276,0.000
52.639,705.697,669.507,817.555,0.000
105.279,679.377,774.786,817.555,0.000
0.000,863.615,787.946,764.916,0.000
131.598,837.295,801.105,817.555,0.000
0.000,732.016,643.187,738.596,0.000
0.000,758.336,630.027,685.957,0.000
78.959,705.697,630.027,791.236,0.000
157.918,679.377,722.146,817.555,0.000
157.918,784.656,695.827,817.555,0.000
0.000,784.656,735.306,712.276,0.000
26.320,784.656,577.388,659.637,0.000
52.639,758.336,577.388,764.916,0.000
131.598,732.016,643.187,764.916,0.000
26.320,810.975,669.507,738.596,0.000
131.598,863.615,708.987,764.916,0.000
0.000,758.336,590.548,712.276,0.000
704.052,838.940,758.336,736.951,0.000
756.691,654.702,705.697,894.869,0.000
809.330,681.022,837.295,947.509,0.000
809.330,707.342,653.057,947.509,0.000
704.052,786.301,810.975,868.550,0.000
704.052,759.981,679.377,842.230,0.000
730.371,759.981,705.697,947.509,0.000
835.650,733.661,810.975,973.828,0.000
730.371,759.981,732.016,921.189,0.000
809.330,838.940,810.975,947.509,0.000
704.052,733.661,679.377,921.189,0.000
677.732,759.981,679.377,842.230,0.000
756.691,759.981,758.336,973.828,0.000
835.650,654.702,758.336,1026.468,0.000
835.650,759.981,705.697,1000.148,0.000
730.371,838.940,784.656,894.869,0.000
756.691,733.661,679.377,894.869,0.000
809.330,667.862,679.377,1026.468,0.000
888.289,667.862,824.135,1052.787,0.000
